Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
0.718,-0.244,0.671,0.183,0.249,-0.146,0.954
0.721,-0.183,0.793,0.366,0.246,-0.147,0.952
0.725,0.061,0.793,0.183,0.242,-0.148,0.941
0.728,-0.061,0.793,0.183,0.25,-0.143,0.948
0.733,0.061,0.854,0.183,0.245,-0.144,0.95
0.736,-0.183,0.915,0.122,0.245,-0.149,0.946
0.739,-0.183,0.976,0.244,0.245,-0.146,0.944
0.743,-0.183,0.854,0.122,0.249,-0.146,0.95
0.746,-0.061,0.854,0.183,0.249,-0.149,0.949
0.75,0.0,0.793,0.0,0.248,-0.146,0.951
0.753,0.183,0.854,0.122,0.249,-0.147,0.948
0.756,-0.061,0.793,0.0,0.249,-0.147,0.947
0.768,-0.122,0.854,0.244,0.249,-0.143,0.95
0.771,-0.122,0.793,0.183,0.249,-0.145,0.951
0.774,-0.122,0.854,0.122,0.243,-0.145,0.95
0.778,-0.183,0.915,0.183,0.252,-0.151,0.953
0.781,-0.366,0.854,0.122,0.25,-0.146,0.948
0.785,-0.183,0.854,0.122,0.252,-0.147,0.943
0.788,-0.122,0.976,0.305,0.248,-0.144,0.947
0.791,-0.122,0.793,0.244,0.243,-0.145,0.949
0.793,0.122,0.671,0.0,0.244,-0.149,0.949
0.796,0.0,0.915,0.122,0.247,-0.147,0.951
0.799,-0.122,0.915,0.183,0.247,-0.147,0.953
0.803,-0.061,0.854,0.244,0.256,-0.146,0.948
0.806,0.061,0.793,0.244,0.249,-0.144,0.955
0.813,0.183,0.854,0.122,0.245,-0.151,0.944
0.816,-0.061,0.671,0.183,0.249,-0.149,0.952
0.821,0.061,0.732,0.0,0.244,-0.147,0.944
0.826,-0.183,0.671,0.183,0.243,-0.145,0.946
0.828,-0.183,0.732,0.244,0.246,-0.15,0.945
0.831,-0.122,0.793,0.183,0.249,-0.149,0.945
0.834,-0.122,0.793,-0.061,0.252,-0.147,0.951
0.838,0.122,0.793,0.061,0.248,-0.147,0.949
0.841,-0.061,0.793,0.305,0.248,-0.147,0.948
0.848,0.061,0.732,0.061,0.246,-0.148,0.951
0.851,0.122,0.793,0.122,0.248,-0.145,0.949
0.856,0.122,0.732,0.061,0.244,-0.149,0.946
0.859,0.061,0.854,0.061,0.244,-0.146,0.947
0.866,0.183,0.732,0.244,0.249,-0.151,0.949
0.869,0.122,0.793,0.122,0.246,-0.149,0.943
0.873,-0.122,0.854,0.061,0.251,-0.146,0.953
0.876,-0.061,0.915,0.183,0.246,-0.146,0.949
0.881,0.0,0.976,0.061,0.25,-0.145,0.949
0.884,-0.183,0.915,0.183,0.24,-0.146,0.949
0.891,-0.122,0.915,0.061,0.244,-0.148,0.947
0.894,-0.061,0.915,0.183,0.253,-0.15,0.95
0.898,-0.244,0.793,0.061,0.25,-0.147,0.947
0.901,0.0,0.732,0.0,0.25,-0.147,0.944
0.904,0.061,0.61,0.183,0.25,-0.149,0.949
0.911,-0.122,0.793,0.244,0.243,-0.147,0.953
0.916,0.122,0.732,0.0,0.252,-0.144,0.954
0.919,0.0,0.793,0.122,0.248,-0.147,0.948
0.922,-0.061,0.793,0.183,0.249,-0.146,0.953
0.926,-0.183,0.793,0.122,0.248,-0.146,0.948
0.929,0.122,0.793,0.122,0.248,-0.147,0.955
0.933,0.061,0.854,0.122,0.246,-0.148,0.944
0.936,0.0,0.61,0.061,0.247,-0.148,0.941
0.939,-0.122,0.854,0.0,0.246,-0.147,0.943
0.944,0.061,0.61,0.0,0.248,-0.148,0.952
0.947,-0.061,0.671,0.122,0.244,-0.145,0.948
0.951,0.122,0.854,0.061,0.25,-0.146,0.943
0.954,-0.122,0.854,0.122,0.252,-0.143,0.944
0.957,0.0,0.732,0.0,0.248,-0.146,0.954
0.961,-0.061,0.793,-0.061,0.248,-0.148,0.951
0.964,0.0,0.732,-0.061,0.245,-0.149,0.946
0.974,0.122,0.732,0.061,0.251,-0.146,0.951
0.979,-0.183,0.793,-0.061,0.252,-0.146,0.946
0.982,0.0,0.671,0.0,0.244,-0.143,0.949
0.986,-0.061,0.793,0.122,0.254,-0.146,0.95
0.989,-0.244,0.732,-0.122,0.247,-0.146,0.952
0.992,-0.183,0.732,0.183,0.248,-0.146,0.948
0.996,-0.061,0.671,0.061,0.242,-0.146,0.946
0.999,0.0,0.732,0.061,0.24,-0.145,0.944
1.004,-0.366,0.915,-0.061,0.252,-0.146,0.951
1.007,0.061,0.915,0.061,0.254,-0.149,0.949
1.01,0.0,0.61,0.122,0.247,-0.147,0.951
1.014,-0.122,0.793,0.061,0.25,-0.145,0.949
1.017,0.0,0.976,0.183,0.245,-0.146,0.946
1.021,0.0,0.854,0.0,0.251,-0.148,0.951
1.024,-0.183,0.793,-0.061,0.249,-0.145,0.953
1.027,-0.183,0.671,0.0,0.246,-0.144,0.952
1.034,-0.183,0.793,0.244,0.252,-0.148,0.953
1.039,-0.061,0.915,0.061,0.25,-0.147,0.947
1.042,-0.122,0.854,0.122,0.252,-0.144,0.948
1.045,-0.122,0.732,0.061,0.251,-0.145,0.947
1.049,-0.183,0.793,0.061,0.248,-0.147,0.952
1.052,-0.122,0.732,-0.061,0.249,-0.146,0.949
1.056,-0.122,0.915,0.244,0.25,-0.143,0.95
1.059,-0.305,0.793,0.061,0.248,-0.145,0.949
1.062,0.122,0.732,0.061,0.247,-0.147,0.953
1.067,-0.244,0.854,0.061,0.249,-0.146,0.948
1.07,-0.122,0.854,0.122,0.249,-0.146,0.951
1.074,-0.122,0.732,0.061,0.248,-0.144,0.95
1.077,-0.122,0.793,0.061,0.248,-0.147,0.947
1.08,-0.183,0.793,0.061,0.249,-0.147,0.946
1.084,0.061,0.793,0.183,0.244,-0.147,0.952
1.087,-0.244,0.732,0.061,0.248,-0.153,0.953
1.092,-0.244,0.671,0.122,0.249,-0.142,0.948
1.097,-0.183,0.671,0.061,0.252,-0.148,0.95
1.102,-0.061,0.915,0.0,0.25,-0.148,0.945
1.105,-0.061,0.732,0.122,0.243,-0.144,0.936
1.109,0.122,0.793,-0.122,0.245,-0.149,0.954
1.112,-0.122,0.854,0.061,0.251,-0.149,0.95
1.115,-0.305,0.793,0.0,0.248,-0.144,0.942
1.119,-0.122,0.671,0.183,0.248,-0.147,0.942
1.122,-0.183,0.732,-0.061,0.241,-0.147,0.948
1.127,0.061,0.732,0.122,0.244,-0.146,0.942
1.13,-0.061,0.793,0.061,0.242,-0.148,0.944
1.133,-0.244,0.854,0.061,0.248,-0.148,0.946
1.137,-0.244,0.793,0.122,0.245,-0.146,0.948
1.14,-0.122,0.732,0.122,0.245,-0.146,0.95
1.144,-0.183,0.671,0.061,0.25,-0.146,0.948
1.147,-0.122,0.732,0.183,0.252,-0.143,0.94
1.152,-0.305,0.915,0.0,0.253,-0.148,0.946
1.155,-0.122,0.732,0.061,0.247,-0.146,0.943
1.162,-0.305,0.854,0.061,0.25,-0.142,0.946
1.165,-0.122,0.793,0.305,0.247,-0.146,0.952
1.168,-0.305,0.793,0.244,0.249,-0.146,0.951
1.172,-0.183,0.915,0.183,0.246,-0.146,0.947
1.175,-0.244,0.915,0.061,0.252,-0.149,0.951
1.182,-0.122,0.793,0.183,0.244,-0.149,0.948
1.187,-0.122,0.732,0.0,0.247,-0.147,0.95
1.19,0.0,0.732,0.061,0.25,-0.143,0.95
1.193,-0.122,0.793,0.183,0.251,-0.146,0.947
1.197,-0.183,0.854,0.122,0.251,-0.147,0.955
1.2,-0.122,0.549,0.122,0.25,-0.148,0.948
1.203,-0.244,0.671,0.183,0.25,-0.148,0.945
1.207,0.0,0.915,0.122,0.247,-0.146,0.948
1.21,0.061,0.854,0.244,0.251,-0.151,0.949
1.215,-0.183,0.61,0.305,0.243,-0.149,0.945
1.218,-0.183,0.732,0.305,0.247,-0.149,0.95
1.222,-0.122,0.732,0.061,0.246,-0.145,0.946
1.225,0.0,0.854,0.244,0.246,-0.145,0.947
1.228,-0.122,0.549,0.183,0.25,-0.145,0.948
1.232,-0.061,0.793,0.061,0.25,-0.145,0.947
1.235,-0.244,0.976,0.122,0.246,-0.148,0.95
1.245,0.061,0.793,0.122,0.251,-0.146,0.949
1.25,0.183,0.854,0.061,0.245,-0.147,0.95
1.253,0.061,0.61,0.061,0.245,-0.151,0.953
1.257,-0.061,0.915,0.183,0.247,-0.146,0.945
1.26,-0.061,0.793,0.0,0.252,-0.146,0.945
1.263,0.0,0.732,0.122,0.242,-0.145,0.951
1.267,0.244,0.732,0.0,0.254,-0.147,0.951
1.27,-0.061,0.732,0.061,0.249,-0.145,0.945
1.275,-0.061,0.732,0.183,0.243,-0.148,0.944
1.278,-0.061,0.671,0.0,0.248,-0.148,0.946
1.281,-0.122,0.793,0.061,0.249,-0.145,0.952
1.285,-0.061,0.732,0.061,0.247,-0.146,0.951
1.288,0.0,0.732,0.122,0.249,-0.149,0.951
1.292,-0.183,0.854,0.122,0.246,-0.145,0.945
1.295,0.122,0.793,0.122,0.247,-0.144,0.95
1.298,0.183,0.854,0.183,0.246,-0.147,0.948
1.305,0.0,0.793,0.305,0.248,-0.151,0.95
1.31,0.183,0.732,0.122,0.253,-0.149,0.951
1.313,0.122,0.61,0.183,0.249,-0.146,0.949
1.316,-0.122,0.732,-0.122,0.249,-0.146,0.946
1.32,-0.122,0.854,0.183,0.244,-0.147,0.947
1.323,0.061,0.854,0.122,0.251,-0.148,0.947
1.327,0.183,0.915,0.061,0.257,-0.145,0.953
1.33,0.061,1.037,0.0,0.246,-0.143,0.949
1.333,0.061,0.976,0.122,0.252,-0.146,0.949
1.338,0.0,0.854,0.122,0.246,-0.143,0.952
1.341,0.183,0.854,0.122,0.25,-0.146,0.945
1.345,0.0,0.915,0.061,0.25,-0.151,0.951
1.348,0.061,0.732,0.122,0.247,-0.147,0.952
1.351,-0.122,0.854,0.183,0.25,-0.144,0.952
1.355,0.183,0.793,0.122,0.25,-0.146,0.948
1.358,0.122,0.854,0.061,0.247,-0.147,0.944
1.363,0.0,0.671,0.122,0.249,-0.148,0.949
1.368,0.0,0.732,0.183,0.248,-0.146,0.947
