Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
5.65,-0.061,0.854,0.061,0.254,-0.176,0.943
5.66,0.0,0.854,0.0,0.254,-0.176,0.944
5.691,-0.122,0.915,0.122,0.258,-0.175,0.945
5.71,-0.061,0.915,0.061,0.256,-0.176,0.944
5.741,0.0,0.915,0.061,0.258,-0.175,0.944
5.751,-0.061,0.976,0.061,0.256,-0.175,0.942
5.801,0.061,0.915,0.061,0.257,-0.176,0.945
5.811,0.183,0.915,0.061,0.257,-0.176,0.945
5.861,0.0,0.793,0.0,0.257,-0.177,0.945
5.871,0.122,0.854,0.061,0.259,-0.175,0.944
5.921,0.122,0.854,0.122,0.255,-0.175,0.942
5.931,-0.122,0.915,0.122,0.255,-0.174,0.941
5.962,-0.122,0.854,0.061,0.256,-0.176,0.945
5.991,-0.061,0.915,0.061,0.258,-0.175,0.942
6.012,-0.061,0.793,-0.061,0.259,-0.176,0.943
6.022,-0.061,0.793,0.0,0.258,-0.176,0.943
6.072,-0.305,0.915,0.244,0.256,-0.171,0.948
6.082,0.061,0.915,-0.061,0.253,-0.181,0.943
6.132,0.122,0.793,0.061,0.256,-0.176,0.945
6.142,0.244,0.793,0.061,0.257,-0.175,0.944
6.192,0.061,0.915,0.061,0.257,-0.173,0.942
6.202,0.0,0.854,0.0,0.254,-0.175,0.942
6.252,0.183,0.793,0.0,0.26,-0.176,0.945
6.262,0.183,0.854,0.061,0.257,-0.174,0.946
6.283,0.122,0.793,-0.061,0.256,-0.177,0.946
6.293,0.122,0.671,0.0,0.256,-0.178,0.945
6.343,0.366,0.732,-0.061,0.256,-0.175,0.944
6.353,0.366,0.793,0.0,0.258,-0.175,0.944
6.403,0.427,0.549,-0.122,0.258,-0.177,0.945
6.413,0.549,0.427,-0.122,0.256,-0.176,0.943
6.463,0.671,0.671,-0.305,0.259,-0.174,0.945
6.473,0.732,0.549,-0.244,0.26,-0.173,0.944
6.523,0.671,0.61,-0.183,0.26,-0.173,0.942
6.533,0.671,0.549,-0.183,0.256,-0.173,0.944
6.554,0.61,0.305,-0.183,0.26,-0.172,0.949
6.564,0.793,0.427,-0.244,0.257,-0.171,0.935
6.614,0.61,0.366,-0.244,0.26,-0.168,0.944
6.624,0.61,0.488,-0.305,0.257,-0.172,0.946
6.674,0.305,0.671,0.0,0.26,-0.173,0.943
6.684,0.183,0.61,0.061,0.263,-0.17,0.944
6.734,0.061,0.549,0.061,0.258,-0.172,0.942
6.744,-0.061,0.61,0.122,0.258,-0.17,0.943
6.794,0.122,0.854,0.061,0.259,-0.172,0.942
6.804,0.122,0.854,0.0,0.261,-0.172,0.943
6.825,0.061,0.915,0.122,0.262,-0.171,0.944
6.835,0.0,0.976,0.122,0.261,-0.171,0.945
6.885,-0.244,1.098,0.244,0.26,-0.173,0.946
6.895,-0.244,1.159,0.305,0.262,-0.171,0.944
6.945,-0.305,1.22,0.183,0.259,-0.171,0.945
6.955,-0.305,1.159,0.244,0.261,-0.17,0.942
7.005,-0.244,1.098,0.183,0.261,-0.17,0.941
7.015,-0.122,1.037,0.244,0.26,-0.172,0.938
7.065,0.061,1.159,0.244,0.259,-0.17,0.944
7.075,0.0,1.159,0.183,0.262,-0.172,0.943
7.106,-0.122,1.22,0.183,0.257,-0.171,0.942
7.156,-0.244,1.341,0.305,0.259,-0.172,0.945
7.166,-0.305,1.341,0.305,0.259,-0.174,0.946
7.216,-0.549,1.341,0.305,0.257,-0.171,0.94
7.226,-0.488,1.28,0.427,0.259,-0.174,0.94
7.276,-0.732,1.463,0.488,0.256,-0.174,0.945
7.286,-0.671,1.28,0.366,0.256,-0.175,0.938
7.336,-1.037,1.585,0.61,0.261,-0.171,0.949
7.346,-1.159,1.463,0.61,0.263,-0.172,0.949
7.377,-0.854,1.22,0.305,0.255,-0.175,0.941
7.427,-0.671,1.402,0.244,0.258,-0.176,0.946
7.437,-0.61,1.463,0.244,0.259,-0.177,0.945
7.487,-0.366,1.28,0.122,0.253,-0.176,0.94
7.497,-0.183,1.22,0.122,0.256,-0.177,0.941
7.547,-0.122,1.463,0.244,0.258,-0.174,0.949
7.557,0.0,1.402,0.244,0.255,-0.174,0.947
7.607,0.488,0.915,0.0,0.254,-0.174,0.943
7.617,0.305,0.915,0.122,0.257,-0.173,0.945
7.667,0.0,1.22,0.244,0.257,-0.172,0.949
7.698,-0.671,1.707,0.427,0.259,-0.172,0.95
7.708,-0.61,1.768,0.488,0.259,-0.175,0.952
7.758,0.244,1.768,0.427,0.253,-0.171,0.942
7.768,0.366,1.951,0.305,0.254,-0.174,0.941
7.818,0.366,1.646,1.037,0.25,-0.177,0.938
7.828,0.854,1.402,1.037,0.252,-0.176,0.938
7.878,4.329,1.646,1.037,0.254,-0.179,0.94
7.888,4.573,1.098,0.488,0.252,-0.187,0.924
7.938,5.427,-1.037,0.793,0.247,-0.177,0.937
7.969,4.329,-0.61,0.793,0.257,-0.17,0.949
7.979,4.024,0.183,0.976,0.267,-0.167,0.965
8.029,2.805,0.976,0.732,0.262,-0.164,0.954
8.039,2.195,1.28,0.793,0.266,-0.157,0.967
8.089,0.366,1.829,0.671,0.267,-0.166,0.965
8.099,0.305,2.073,0.732,0.261,-0.165,0.958
8.149,-0.915,0.976,0.61,0.253,-0.16,0.946
8.159,-1.585,1.159,0.671,0.26,-0.161,0.95
8.209,-2.805,1.28,0.793,0.256,-0.16,0.944
8.24,-3.841,2.012,0.793,0.261,-0.161,0.951
