Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
2.534,-0.183,0.854,0.061,0.264,-0.127,0.948
2.537,-0.122,0.915,0.244,0.263,-0.131,0.946
2.554,-0.305,0.793,0.122,0.26,-0.131,0.942
2.562,0.061,0.793,0.122,0.262,-0.13,0.95
2.565,-0.122,0.976,0.244,0.261,-0.127,0.941
2.573,-0.061,0.732,0.061,0.254,-0.127,0.942
2.576,-0.061,0.854,0.061,0.261,-0.129,0.941
2.587,-0.305,0.732,0.0,0.258,-0.132,0.944
2.59,-0.122,0.854,0.061,0.261,-0.133,0.947
2.597,-0.183,0.915,0.183,0.265,-0.134,0.944
2.6,-0.122,0.976,0.183,0.262,-0.129,0.949
2.615,-0.122,0.854,0.122,0.265,-0.13,0.95
2.622,-0.122,0.854,0.244,0.264,-0.13,0.948
2.625,-0.061,0.854,0.122,0.262,-0.124,0.94
2.636,-0.244,0.915,0.183,0.26,-0.13,0.948
2.639,-0.183,0.793,0.122,0.259,-0.133,0.952
2.65,-0.183,0.793,0.122,0.264,-0.131,0.947
2.653,-0.122,0.854,0.183,0.261,-0.13,0.944
2.66,-0.305,0.793,0.122,0.263,-0.13,0.95
2.675,0.0,0.854,0.244,0.26,-0.132,0.947
2.678,0.0,0.854,0.122,0.263,-0.129,0.95
2.685,-0.122,0.671,0.122,0.264,-0.128,0.946
2.688,-0.061,0.793,0.122,0.264,-0.132,0.948
2.699,-0.061,0.732,0.122,0.264,-0.132,0.948
2.71,0.061,0.732,0.122,0.263,-0.129,0.949
2.713,-0.244,0.732,0.061,0.259,-0.134,0.95
2.723,-0.183,0.732,0.122,0.257,-0.128,0.948
2.738,-0.122,0.854,0.183,0.263,-0.129,0.948
2.745,-0.122,0.915,0.061,0.258,-0.13,0.95
2.748,0.0,0.976,0.122,0.262,-0.126,0.945
2.762,-0.183,0.793,0.061,0.257,-0.13,0.949
2.773,-0.244,0.915,0.061,0.262,-0.129,0.948
2.776,-0.488,0.854,0.244,0.262,-0.131,0.951
2.784,0.0,0.854,0.122,0.263,-0.129,0.948
2.798,-0.122,0.793,0.244,0.263,-0.132,0.95
2.801,-0.061,0.793,0.183,0.262,-0.132,0.948
2.808,-0.061,0.854,0.122,0.26,-0.127,0.954
2.811,-0.122,0.854,0.061,0.262,-0.132,0.943
2.825,-0.244,0.732,0.061,0.255,-0.13,0.949
2.833,-0.122,0.793,0.183,0.26,-0.132,0.94
2.836,0.122,0.61,0.061,0.261,-0.133,0.944
2.844,-0.244,0.732,0.122,0.264,-0.132,0.945
2.847,-0.183,0.793,0.122,0.262,-0.132,0.95
2.858,-0.183,0.61,0.122,0.26,-0.127,0.939
2.861,-0.305,0.732,0.061,0.263,-0.129,0.95
